time,open,high,low,close,volume,filename,coin,minutelyInterval,ma50,ma100,ma200,position
2023-08-27 15:25:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4706588235294118,0.4706588235294118,0.4706588235294118,SELL
2023-08-27 15:26:00,0.4706,0.4706,0.4706,0.4706,155.60000000000002,STXUSDT.json,STXUSDT,1,0.47065555555555555,0.47065555555555555,0.47065555555555555,SELL
2023-08-27 15:27:00,0.4702,0.4703,0.4702,0.4703,25267.0,STXUSDT.json,STXUSDT,1,0.47063684210526313,0.47063684210526313,0.47063684210526313,SELL
2023-08-27 15:28:00,0.4704,0.4704,0.4704,0.4704,1396.6,STXUSDT.json,STXUSDT,1,0.47062499999999996,0.47062499999999996,0.47062499999999996,SELL
2023-08-27 15:29:00,0.4703,0.4703,0.4703,0.4703,115.3,STXUSDT.json,STXUSDT,1,0.4706095238095238,0.4706095238095238,0.4706095238095238,SELL
2023-08-27 15:30:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4706095238095238,0.4706095238095238,0.4706095238095238,SELL
2023-08-27 15:31:00,0.4702,0.4702,0.4701,0.4701,17371.899999999998,STXUSDT.json,STXUSDT,1,0.47058636363636364,0.47058636363636364,0.47058636363636364,SELL
2023-08-27 15:32:00,0.4701,0.4701,0.47,0.47,21330.5,STXUSDT.json,STXUSDT,1,0.4705608695652174,0.4705608695652174,0.4705608695652174,SELL
2023-08-27 15:33:00,0.4699,0.4699,0.4699,0.4699,1582.0,STXUSDT.json,STXUSDT,1,0.4705333333333333,0.4705333333333333,0.4705333333333333,SELL
2023-08-27 15:34:00,0.4696,0.4696,0.4695,0.4695,846.3000000000001,STXUSDT.json,STXUSDT,1,0.47049199999999997,0.47049199999999997,0.47049199999999997,SELL
2023-08-27 15:35:00,0.4695,0.4701,0.4695,0.4701,38572.8,STXUSDT.json,STXUSDT,1,0.47047692307692307,0.47047692307692307,0.47047692307692307,SELL
2023-08-27 15:36:00,0.4701,0.4701,0.4701,0.4701,352.8,STXUSDT.json,STXUSDT,1,0.47046296296296297,0.47046296296296297,0.47046296296296297,SELL
2023-08-27 15:37:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.47046296296296297,0.47046296296296297,0.47046296296296297,SELL
2023-08-27 15:38:00,0.4698,0.4698,0.4697,0.4697,13772.0,STXUSDT.json,STXUSDT,1,0.4704357142857143,0.4704357142857143,0.4704357142857143,SELL
2023-08-27 15:39:00,0.4697,0.4697,0.4697,0.4697,42.0,STXUSDT.json,STXUSDT,1,0.4704103448275862,0.4704103448275862,0.4704103448275862,SELL
2023-08-27 15:40:00,0.4698,0.4701,0.4698,0.4701,25029.0,STXUSDT.json,STXUSDT,1,0.4704,0.4704,0.4704,SELL
2023-08-27 15:41:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4704,0.4704,0.4704,SELL
2023-08-27 15:42:00,0.47,0.47,0.47,0.47,118.1,STXUSDT.json,STXUSDT,1,0.47038709677419355,0.47038709677419355,0.47038709677419355,SELL
2023-08-27 15:43:00,0.4698,0.4698,0.4698,0.4698,5065.799999999999,STXUSDT.json,STXUSDT,1,0.47036875,0.47036875,0.47036875,SELL
2023-08-27 15:44:00,0.4699,0.47,0.4699,0.47,158718.0,STXUSDT.json,STXUSDT,1,0.47035757575757575,0.47035757575757575,0.47035757575757575,SELL
2023-08-27 15:45:00,0.4703,0.4704,0.4703,0.4704,26106.0,STXUSDT.json,STXUSDT,1,0.4703588235294118,0.4703588235294118,0.4703588235294118,SELL
2023-08-27 15:46:00,0.4702,0.4703,0.4702,0.4703,7370.799999999999,STXUSDT.json,STXUSDT,1,0.4703571428571428,0.4703571428571428,0.4703571428571428,SELL
2023-08-27 15:47:00,0.4704,0.4704,0.4704,0.4704,53.1,STXUSDT.json,STXUSDT,1,0.4703583333333333,0.4703583333333333,0.4703583333333333,SELL
2023-08-27 15:48:00,0.4701,0.4702,0.4699,0.4702,44929.0,STXUSDT.json,STXUSDT,1,0.470354054054054,0.470354054054054,0.470354054054054,SELL
2023-08-27 15:49:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.470354054054054,0.470354054054054,0.470354054054054,SELL
2023-08-27 15:50:00,0.4697,0.4697,0.4696,0.4696,1592.1,STXUSDT.json,STXUSDT,1,0.47033421052631574,0.47033421052631574,0.47033421052631574,SELL
2023-08-27 15:51:00,0.4697,0.4697,0.4697,0.4697,521.0,STXUSDT.json,STXUSDT,1,0.47031794871794874,0.47031794871794874,0.47031794871794874,SELL
2023-08-27 15:52:00,0.4699,0.4699,0.4699,0.4699,13947.0,STXUSDT.json,STXUSDT,1,0.4703075,0.4703075,0.4703075,SELL
2023-08-27 15:53:00,0.4699,0.4699,0.4699,0.4699,3977.6,STXUSDT.json,STXUSDT,1,0.47029756097560976,0.47029756097560976,0.47029756097560976,SELL
2023-08-27 15:54:00,0.47,0.47,0.47,0.47,3667.5,STXUSDT.json,STXUSDT,1,0.47029024390243895,0.47029047619047615,0.47029047619047615,BUY
2023-08-27 15:55:00,0.4703,0.4703,0.4703,0.4703,598.3,STXUSDT.json,STXUSDT,1,0.47028536585365854,0.4702906976744186,0.4702906976744186,BUY
2023-08-27 15:56:00,0.47,0.47,0.47,0.47,275.40000000000003,STXUSDT.json,STXUSDT,1,0.4702756097560975,0.4702840909090909,0.4702840909090909,BUY
2023-08-27 15:57:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.47027,0.4702840909090909,0.4702840909090909,BUY
2023-08-27 15:58:00,0.47,0.4701,0.47,0.4701,216.0,STXUSDT.json,STXUSDT,1,0.47025750000000005,0.47028000000000003,0.47028000000000003,BUY
2023-08-27 15:59:00,0.4703,0.4706,0.4702,0.4706,136087.0,STXUSDT.json,STXUSDT,1,0.47026749999999995,0.4702869565217391,0.4702869565217391,BUY
2023-08-27 16:00:00,0.4705,0.4705,0.4705,0.4705,982.0,STXUSDT.json,STXUSDT,1,0.47025750000000005,0.4702914893617021,0.4702914893617021,BUY
2023-08-27 16:01:00,0.4704,0.4705,0.4703,0.4704,9917.0,STXUSDT.json,STXUSDT,1,0.47024250000000006,0.47029375,0.47029375,BUY
2023-08-27 16:02:00,0.4702,0.4702,0.4702,0.4702,12234.0,STXUSDT.json,STXUSDT,1,0.47024,0.4702918367346939,0.4702918367346939,BUY
2023-08-27 16:03:00,0.4702,0.4704,0.4702,0.4704,380205.2,STXUSDT.json,STXUSDT,1,0.4702450000000001,0.47029400000000005,0.47029400000000005,BUY
2023-08-27 16:04:00,0.4704,0.4704,0.47,0.47,839276.3999999999,STXUSDT.json,STXUSDT,1,0.47023902439024395,0.4702882352941177,0.4702882352941177,BUY
2023-08-27 16:05:00,0.47,0.4701,0.47,0.4701,1040.8,STXUSDT.json,STXUSDT,1,0.4702268292682927,0.47028461538461536,0.47028461538461536,BUY
2023-08-27 16:06:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4702268292682927,0.47028461538461536,0.47028461538461536,BUY
2023-08-27 16:07:00,0.4702,0.4702,0.4702,0.4702,35.0,STXUSDT.json,STXUSDT,1,0.4702121951219512,0.47028301886792456,0.47028301886792456,BUY
2023-08-27 16:08:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4701925,0.47028301886792456,0.47028301886792456,BUY
2023-08-27 16:09:00,0.4703,0.4705,0.4703,0.4703,60035.99999999999,STXUSDT.json,STXUSDT,1,0.47017999999999993,0.47028333333333333,0.47028333333333333,BUY
2023-08-27 16:10:00,0.4703,0.4703,0.4701,0.4701,10331.0,STXUSDT.json,STXUSDT,1,0.47015250000000003,0.47028000000000003,0.47028000000000003,BUY
2023-08-27 16:11:00,0.4702,0.4702,0.4702,0.4702,33.4,STXUSDT.json,STXUSDT,1,0.47013499999999997,0.47027857142857143,0.47027857142857143,BUY
2023-08-27 16:12:00,0.4703,0.4703,0.4702,0.4702,7481.2,STXUSDT.json,STXUSDT,1,0.470115,0.4702771929824562,0.4702771929824562,BUY
2023-08-27 16:13:00,0.4703,0.4706,0.4703,0.4706,71072.40000000001,STXUSDT.json,STXUSDT,1,0.47012682926829263,0.47028275862068963,0.47028275862068963,BUY
2023-08-27 16:14:00,0.4706,0.4706,0.4705,0.4705,14298.8,STXUSDT.json,STXUSDT,1,0.47013571428571427,0.4702864406779661,0.4702864406779661,BUY
2023-08-27 16:15:00,0.4701,0.4706,0.4701,0.4704,76072.5,STXUSDT.json,STXUSDT,1,0.4701418604651162,0.4702883333333333,0.4702883333333333,BUY
2023-08-27 16:16:00,0.4706,0.4706,0.4705,0.4705,592.1999999999999,STXUSDT.json,STXUSDT,1,0.47013953488372096,0.4702918032786885,0.4702918032786885,BUY
2023-08-27 16:17:00,0.4705,0.4705,0.4705,0.4705,23.1,STXUSDT.json,STXUSDT,1,0.47014418604651165,0.4702951612903226,0.4702951612903226,BUY
2023-08-27 16:18:00,0.4704,0.4704,0.4701,0.4701,3194.0,STXUSDT.json,STXUSDT,1,0.47013720930232555,0.4702920634920635,0.4702920634920635,BUY
2023-08-27 16:19:00,0.4701,0.4701,0.47,0.4701,7017.0,STXUSDT.json,STXUSDT,1,0.4701325581395349,0.4702890625,0.4702890625,BUY
2023-08-27 16:20:00,0.47,0.4702,0.47,0.4702,5083.200000000001,STXUSDT.json,STXUSDT,1,0.4701340909090909,0.4702876923076923,0.4702876923076923,BUY
2023-08-27 16:21:00,0.4703,0.4703,0.4703,0.4703,816.0,STXUSDT.json,STXUSDT,1,0.47013863636363645,0.4702878787878788,0.4702878787878788,BUY
2023-08-27 16:22:00,0.4704,0.4709,0.4704,0.4708,50571.9,STXUSDT.json,STXUSDT,1,0.47015681818181815,0.47029552238805966,0.47029552238805966,BUY
2023-08-27 16:23:00,0.4708,0.4708,0.4708,0.4708,16424.0,STXUSDT.json,STXUSDT,1,0.4701772727272727,0.4703029411764706,0.4703029411764706,BUY
2023-08-27 16:24:00,0.4706,0.4707,0.4706,0.4707,1101.6,STXUSDT.json,STXUSDT,1,0.47020454545454543,0.47030869565217387,0.47030869565217387,BUY
2023-08-27 16:25:00,0.4708,0.4708,0.4707,0.4707,2677.5,STXUSDT.json,STXUSDT,1,0.47021818181818187,0.4703142857142857,0.4703142857142857,BUY
2023-08-27 16:26:00,0.4709,0.4712,0.4709,0.4712,45706.100000000006,STXUSDT.json,STXUSDT,1,0.4702431818181818,0.4703267605633803,0.4703267605633803,BUY
2023-08-27 16:27:00,0.4715,0.4715,0.4714,0.4715,2807.6,STXUSDT.json,STXUSDT,1,0.4702711111111111,0.47034305555555556,0.47034305555555556,BUY
2023-08-27 16:28:00,0.4715,0.4719,0.4715,0.4719,336411.4,STXUSDT.json,STXUSDT,1,0.47032,0.4703643835616438,0.4703643835616438,BUY
2023-08-27 16:29:00,0.4719,0.4719,0.4717,0.4717,17217.6,STXUSDT.json,STXUSDT,1,0.4703644444444444,0.4703824324324325,0.4703824324324325,BUY
2023-08-27 16:30:00,0.4718,0.4718,0.4716,0.4716,2210.0,STXUSDT.json,STXUSDT,1,0.47039777777777786,0.47039866666666663,0.47039866666666663,BUY
2023-08-27 16:31:00,0.4715,0.4715,0.4713,0.4714,10698.6,STXUSDT.json,STXUSDT,1,0.47041956521739137,0.47041184210526316,0.47041184210526316,SELL
2023-08-27 16:32:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4704288888888889,0.47041184210526316,0.47041184210526316,SELL
2023-08-27 16:33:00,0.4716,0.4716,0.4714,0.4714,3617.1,STXUSDT.json,STXUSDT,1,0.47046444444444446,0.47042467532467536,0.47042467532467536,SELL
2023-08-27 16:34:00,0.4715,0.4717,0.4715,0.4717,456.2000000000001,STXUSDT.json,STXUSDT,1,0.4705022222222222,0.4704410256410257,0.4704410256410257,SELL
2023-08-27 16:35:00,0.4718,0.4718,0.4718,0.4718,6423.599999999999,STXUSDT.json,STXUSDT,1,0.4705333333333333,0.4704582278481012,0.4704582278481012,SELL
2023-08-27 16:36:00,0.4715,0.4717,0.4715,0.4717,3984.8,STXUSDT.json,STXUSDT,1,0.47056444444444445,0.47047375,0.47047375,SELL
2023-08-27 16:37:00,0.4716,0.4716,0.4716,0.4716,127.2,STXUSDT.json,STXUSDT,1,0.4705911111111111,0.4704876543209876,0.4704876543209876,SELL
2023-08-27 16:38:00,0.4717,0.4717,0.4715,0.4715,17797.800000000003,STXUSDT.json,STXUSDT,1,0.47062000000000004,0.47050000000000003,0.47050000000000003,SELL
2023-08-27 16:39:00,0.4712,0.4714,0.471,0.471,968939.3,STXUSDT.json,STXUSDT,1,0.4706282608695652,0.47050602409638553,0.47050602409638553,SELL
2023-08-27 16:40:00,0.4714,0.4715,0.4713,0.4713,1168.5,STXUSDT.json,STXUSDT,1,0.47066521739130435,0.4705154761904762,0.4705154761904762,SELL
2023-08-27 16:41:00,0.4714,0.4717,0.4714,0.4715,15259.299999999996,STXUSDT.json,STXUSDT,1,0.4707043478260869,0.4705270588235294,0.4705270588235294,SELL
2023-08-27 16:42:00,0.4715,0.4717,0.4715,0.4717,47793.2,STXUSDT.json,STXUSDT,1,0.47074347826086954,0.4705406976744186,0.4705406976744186,SELL
2023-08-27 16:43:00,0.4717,0.4717,0.4717,0.4717,25.1,STXUSDT.json,STXUSDT,1,0.47078260869565214,0.4705540229885058,0.4705540229885058,SELL
2023-08-27 16:44:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4708,0.47055697674418606,0.4705540229885058,SELL
2023-08-27 16:45:00,0.4716,0.4716,0.4716,0.4716,498.0,STXUSDT.json,STXUSDT,1,0.4708288888888889,0.4705697674418604,0.47056590909090906,SELL
2023-08-27 16:46:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.47084772727272733,0.4705717647058823,0.47056590909090906,SELL
2023-08-27 16:47:00,0.472,0.4722,0.472,0.4722,1758.6,STXUSDT.json,STXUSDT,1,0.47087777777777784,0.4705917647058823,0.47058426966292133,SELL
2023-08-27 16:48:00,0.4721,0.4721,0.472,0.472,68361.0,STXUSDT.json,STXUSDT,1,0.47091999999999995,0.47060823529411766,0.4706,SELL
2023-08-27 16:49:00,0.4724,0.4725,0.4724,0.4725,16777.6,STXUSDT.json,STXUSDT,1,0.4709622222222222,0.4706352941176471,0.47062087912087913,SELL
2023-08-27 16:50:00,0.4722,0.4724,0.4722,0.4724,1382.4,STXUSDT.json,STXUSDT,1,0.47100444444444445,0.47065294117647055,0.4706402173913043,SELL
2023-08-27 16:51:00,0.4724,0.4724,0.4723,0.4724,1925.6,STXUSDT.json,STXUSDT,1,0.47104888888888885,0.47066941176470584,0.4706591397849462,SELL
2023-08-27 16:52:00,0.4725,0.4725,0.4724,0.4724,2770.0,STXUSDT.json,STXUSDT,1,0.4710977777777778,0.4706941176470588,0.47067765957446805,SELL
2023-08-27 16:53:00,0.4723,0.4723,0.4721,0.4721,6436.5,STXUSDT.json,STXUSDT,1,0.4711355555555555,0.4707164705882353,0.47069263157894736,SELL
2023-08-27 16:54:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4711613636363636,0.4707164705882353,0.47069263157894736,SELL
2023-08-27 16:55:00,0.4724,0.4724,0.4724,0.4724,250.4,STXUSDT.json,STXUSDT,1,0.47121363636363633,0.47073764705882354,0.4707104166666667,SELL
2023-08-27 16:56:00,0.4724,0.4726,0.4724,0.4726,27321.6,STXUSDT.json,STXUSDT,1,0.4712444444444444,0.47075930232558144,0.4707298969072165,SELL
2023-08-27 16:57:00,0.4727,0.4727,0.4726,0.4727,32053.700000000004,STXUSDT.json,STXUSDT,1,0.47129999999999994,0.47078139534883723,0.47075,SELL
2023-08-27 16:58:00,0.4729,0.4729,0.4729,0.4729,6812.4,STXUSDT.json,STXUSDT,1,0.47133478260869566,0.470803488372093,0.4707717171717172,SELL
2023-08-27 16:59:00,0.4729,0.4731,0.4729,0.4731,137855.7,STXUSDT.json,STXUSDT,1,0.47139565217391305,0.4708302325581396,0.470795,SELL
2023-08-27 17:00:00,0.4731,0.4732,0.473,0.4732,15716.4,STXUSDT.json,STXUSDT,1,0.4714630434782608,0.470853488372093,0.4708188118811881,SELL
2023-08-27 17:01:00,0.4732,0.4732,0.4732,0.4732,316.9,STXUSDT.json,STXUSDT,1,0.47152826086956523,0.47088023255813954,0.4708421568627451,SELL
2023-08-27 17:02:00,0.4732,0.4732,0.4728,0.4728,10201.5,STXUSDT.json,STXUSDT,1,0.47158478260869563,0.4709011627906977,0.4708611650485437,SELL
2023-08-27 17:03:00,0.4728,0.473,0.4728,0.473,30814.300000000003,STXUSDT.json,STXUSDT,1,0.47163695652173915,0.47092528735632183,0.47088173076923073,SELL
2023-08-27 17:04:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4716622222222222,0.47092528735632183,0.47088173076923073,SELL
2023-08-27 17:05:00,0.4725,0.4725,0.4723,0.4723,2535.0,STXUSDT.json,STXUSDT,1,0.4717044444444445,0.47094090909090913,0.47089523809523814,SELL
2023-08-27 17:06:00,0.4725,0.4725,0.4725,0.4725,91.0,STXUSDT.json,STXUSDT,1,0.4717488888888889,0.47096249999999995,0.47091037735849056,SELL
2023-08-27 17:07:00,0.4728,0.4728,0.4728,0.4728,278.1,STXUSDT.json,STXUSDT,1,0.47179999999999994,0.4709909090909091,0.47092803738317757,SELL
2023-08-27 17:08:00,0.4729,0.4729,0.4729,0.4729,1057.8,STXUSDT.json,STXUSDT,1,0.4718622222222222,0.4710193181818182,0.4709462962962963,SELL
2023-08-27 17:09:00,0.4725,0.4725,0.4724,0.4724,90651.0,STXUSDT.json,STXUSDT,1,0.47191333333333324,0.4710431818181818,0.470959633027523,SELL
2023-08-27 17:10:00,0.4726,0.4726,0.4726,0.4726,474.8,STXUSDT.json,STXUSDT,1,0.47196666666666665,0.47106067415730335,0.4709745454545455,SELL
2023-08-27 17:11:00,0.4724,0.4727,0.4724,0.4726,59170.8,STXUSDT.json,STXUSDT,1,0.47201777777777776,0.4710887640449439,0.4709891891891892,SELL
2023-08-27 17:12:00,0.4725,0.4725,0.4725,0.4725,5280.9,STXUSDT.json,STXUSDT,1,0.47205555555555556,0.4711168539325843,0.4710026785714286,SELL
2023-08-27 17:13:00,0.4723,0.4723,0.4721,0.4721,41126.4,STXUSDT.json,STXUSDT,1,0.4720844444444445,0.4711415730337079,0.47101238938053097,SELL
2023-08-27 17:14:00,0.4721,0.4721,0.4721,0.4721,2920.0,STXUSDT.json,STXUSDT,1,0.47211555555555557,0.4711707865168539,0.4710219298245614,SELL
2023-08-27 17:15:00,0.4723,0.4723,0.4721,0.4721,16507.5,STXUSDT.json,STXUSDT,1,0.47214666666666666,0.4711932584269663,0.4710313043478261,SELL
2023-08-27 17:16:00,0.472,0.472,0.4717,0.4717,133984.0,STXUSDT.json,STXUSDT,1,0.4721577777777778,0.47121123595505615,0.4710370689655172,SELL
2023-08-27 17:17:00,0.472,0.472,0.4717,0.4717,4724.0,STXUSDT.json,STXUSDT,1,0.4721622222222222,0.4712166666666667,0.4710427350427351,SELL
2023-08-27 17:18:00,0.4718,0.4718,0.4717,0.4717,3766.8,STXUSDT.json,STXUSDT,1,0.4721577777777778,0.47123888888888893,0.47104830508474577,SELL
2023-08-27 17:19:00,0.4717,0.4717,0.4714,0.4716,103105.4,STXUSDT.json,STXUSDT,1,0.47215555555555555,0.47126,0.4710529411764706,SELL
2023-08-27 17:20:00,0.4714,0.4714,0.4713,0.4713,348.0,STXUSDT.json,STXUSDT,1,0.47214888888888884,0.4712733333333333,0.471055,SELL
2023-08-27 17:21:00,0.4714,0.4714,0.4713,0.4713,29155.700000000004,STXUSDT.json,STXUSDT,1,0.47214666666666666,0.47127362637362635,0.47105702479338846,SELL
2023-08-27 17:22:00,0.4713,0.4715,0.4713,0.4714,7334.400000000001,STXUSDT.json,STXUSDT,1,0.4721304347826087,0.47128901098901094,0.4710598360655737,SELL
2023-08-27 17:23:00,0.4712,0.4712,0.4711,0.4711,111202.0,STXUSDT.json,STXUSDT,1,0.4721239130434783,0.4713032967032967,0.471060162601626,SELL
2023-08-27 17:24:00,0.4715,0.4715,0.4714,0.4714,2512.0,STXUSDT.json,STXUSDT,1,0.4721173913043479,0.4713186813186813,0.47106290322580646,SELL
2023-08-27 17:25:00,0.4713,0.4713,0.4713,0.4713,23.3,STXUSDT.json,STXUSDT,1,0.4721065217391304,0.47132857142857143,0.4710648,SELL
2023-08-27 17:26:00,0.4712,0.4712,0.4712,0.4712,21.2,STXUSDT.json,STXUSDT,1,0.472095652173913,0.4713384615384616,0.47106587301587305,SELL
2023-08-27 17:27:00,0.4712,0.4712,0.4712,0.4712,186.7,STXUSDT.json,STXUSDT,1,0.4720869565217391,0.47134725274725275,0.4710669291338582,SELL
2023-08-27 17:28:00,0.4709,0.4709,0.4709,0.4709,103.3,STXUSDT.json,STXUSDT,1,0.47207391304347823,0.471354945054945,0.471065625,SELL
2023-08-27 17:29:00,0.4708,0.4708,0.4704,0.4704,57752.4,STXUSDT.json,STXUSDT,1,0.4720608695652174,0.47134456521739126,0.471060465116279,SELL
2023-08-27 17:30:00,0.4705,0.4708,0.4704,0.4704,14387.8,STXUSDT.json,STXUSDT,1,0.47204130434782615,0.4713532608695652,0.47105538461538465,SELL
2023-08-27 17:31:00,0.4705,0.4705,0.4705,0.4705,417.6,STXUSDT.json,STXUSDT,1,0.47201956521739136,0.4713619565217392,0.471051145038168,SELL
2023-08-27 17:32:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.47202666666666665,0.471378021978022,0.471051145038168,SELL
2023-08-27 17:33:00,0.4701,0.4701,0.4701,0.4701,1123.0,STXUSDT.json,STXUSDT,1,0.4719911111111112,0.4713802197802197,0.4710439393939394,SELL
2023-08-27 17:34:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.4719911111111112,0.4713955555555555,0.4710439393939394,SELL
2023-08-27 17:35:00,0.47,0.47,0.4697,0.4698,9876.4,STXUSDT.json,STXUSDT,1,0.4719511111111111,0.47139000000000003,0.4710345864661654,SELL
2023-08-27 17:36:00,0.4702,0.4702,0.4702,0.4702,1678.5,STXUSDT.json,STXUSDT,1,0.47191304347826085,0.4713922222222222,0.4710283582089552,SELL
2023-08-27 17:37:00,0.4703,0.4703,0.4703,0.4703,1113.0,STXUSDT.json,STXUSDT,1,0.4718717391304348,0.4713802197802197,0.4710229629629629,SELL
2023-08-27 17:38:00,0.4704,0.4704,0.47,0.47,269951.5,STXUSDT.json,STXUSDT,1,0.47182826086956525,0.47137912087912087,0.47101544117647054,SELL
2023-08-27 17:39:00,0.47,0.47,0.4697,0.4699,234275.7,STXUSDT.json,STXUSDT,1,0.47177173913043474,0.47137142857142855,0.471007299270073,SELL
2023-08-27 17:40:00,0.4701,0.4701,0.4699,0.4699,1765.6,STXUSDT.json,STXUSDT,1,0.4717173913043478,0.47136483516483524,0.47099927536231884,SELL
2023-08-27 17:41:00,0.4699,0.4699,0.4698,0.4698,337.2,STXUSDT.json,STXUSDT,1,0.4716608695652174,0.47135824175824176,0.47099064748201436,SELL
2023-08-27 17:42:00,0.4695,0.4695,0.4693,0.4693,39527.1,STXUSDT.json,STXUSDT,1,0.47159347826086956,0.47134835164835165,0.4709785714285714,SELL
2023-08-27 17:43:00,0.4693,0.4693,0.4693,0.4693,309.2,STXUSDT.json,STXUSDT,1,0.47153260869565217,0.4713362637362638,0.4709666666666667,SELL
2023-08-27 17:44:00,,,,,0.0,STXUSDT.json,STXUSDT,1,0.47153260869565217,0.47135111111111117,0.4709666666666667,SELL
2023-08-27 17:45:00,0.4692,0.4692,0.4688,0.4689,744059.1,STXUSDT.json,STXUSDT,1,0.47145652173913044,0.4713377777777778,0.4709521126760564,SELL
2023-08-27 17:46:00,0.4691,0.4691,0.4687,0.4687,19767.0,STXUSDT.json,STXUSDT,1,0.4713717391304348,0.4713087912087912,0.47093636363636365,SELL
2023-08-27 17:47:00,0.4686,0.4686,0.4684,0.4685,19806.0,STXUSDT.json,STXUSDT,1,0.4712804347826087,0.4712901098901099,0.47091944444444445,BUY
2023-08-27 17:48:00,0.4685,0.4685,0.4682,0.4682,38982.0,STXUSDT.json,STXUSDT,1,0.4711782608695652,0.47125652173913046,0.47090068965517234,BUY
2023-08-27 17:49:00,0.4682,0.4682,0.4682,0.4682,1356.1999999999998,STXUSDT.json,STXUSDT,1,0.47107173913043476,0.47123369565217393,0.4708821917808219,BUY
2023-08-27 17:50:00,0.468,0.468,0.468,0.468,440.8,STXUSDT.json,STXUSDT,1,0.47095869565217396,0.47121086956521735,0.4708625850340136,BUY
